"ITTER107"	"Territorio"	"TIPO_DATO_CENS_POP"	"Tipo dato"	"SEXISTAT1"	"Sesso"	"ETA1"	"Classe di età"	"TIME"	"Seleziona periodo"	"Value"	"Flag Codes"	"Flags"
"035002"	"Bagnolo in Piano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	9683		
"018009"	"Bascapè"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1751		
"058012"	"Bellegra"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2768		
"034004"	"Berceto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2008		
"049001"	"Bibbona"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3216		
"022017"	"Bleggio Superiore"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1546		
"066014"	"Calascio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	133		
"016056"	"Carona"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	299		
"019016"	"Casalbuttano ed Uniti"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3790		
"094009"	"Castel del Giudice"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	316		
"058024"	"Castelnuovo di Porto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8281		
"019027"	"Castelvisconti"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	306		
"029015"	"Ceregnano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3500		
"053008"	"Civitella Paganico"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3048		
"023031"	"Dolcè"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2530		
"041013"	"Fano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	60411		
"034014"	"Fidenza"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	27012		
"016099"	"Fino del Monte"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1132		
"054023"	"Gualdo Tadino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	14614		
"015116"	"Lainate"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	25713		
"001128"	"Lanzo Torinese"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4945		
"058052"	"Magliano Romano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1455		
"017100"	"Malegno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2005		
"062040"	"Moiano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4058		
"044032"	"Montalto delle Marche"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1977		
"079083"	"Motta Santa Lucia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	805		
"023052"	"Negrar di Valpolicella"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	16850		
"065082"	"Olevano sul Tusciano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6665		
"089015"	"Palazzolo Acreide"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8416		
"014047"	"Pedesina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	37		
"081024"	"Petrosino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8072		
"103053"	"Piedimulera"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1471		
"011021"	"Pignone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	545		
"078100"	"Plataci"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	687		
"065102"	"Praiano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2019		
"093035"	"Pravisdomini"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3444		
"001213"	"Rivalba"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1156		
"015183"	"Robecchetto con Induno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4823		
"002035"	"San Giacomo Vercellese"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	289		
"049018"	"San Vincenzo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6636		
"018138"	"Sannazzaro de' Burgondi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5251		
"109037"	"Sant'Elpidio a Mare"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	17091		
"017175"	"Saviore dell'Adamello"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	869		
"079126"	"Sellia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	512		
"043051"	"Serrapetrona"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	913		
"068041"	"Spoltore"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	18688		
"066101"	"Tornimparte"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3009		
"066102"	"Trasacco"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6013		
"090076"	"Uri"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2890		
"012132"	"Varano Borghi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2438		
"033044"	"Vernasca"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2042		
"028097"	"Vescovana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1757		
"034050"	"Polesine Zibello"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3182		
"092009"	"Cagliari"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	151005		
"058002"	"Agosta"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1717		
"058008"	"Arcinazzo Romano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1277		
"058009"	"Ariccia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	18187		
"061005"	"Aversa"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	51344		
"066009"	"Barisciano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1718		
"067005"	"Basciano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2360		
"030009"	"Basiliano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5289		
"003022"	"Bolzano Novarese"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1164		
"013029"	"Brenna"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2188		
"024021"	"Camisano Vicentino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	11190		
"084011"	"Canicattì"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	34697		
"001053"	"Cantalupa"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2588		
"058017"	"Canterano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	340		
"006032"	"Carezzano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	425		
"004043"	"Carrù"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4353		
"069012"	"Carunchio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	633		
"069017"	"Casoli"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5486		
"015058"	"Casorezzo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5426		
"022052"	"Cavedago"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	546		
"016066"	"Cavernago"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2620		
"001070"	"Cavour"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5480		
"016071"	"Cerete"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1586		
"108019"	"Cesano Maderno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	38060		
"001087"	"Claviere"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	198		
"060027"	"Colfelice"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1830		
"069027"	"Crecchio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2745		
"019039"	"Cumignano sul Naviglio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	432		
"091016"	"Desulo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2231		
"070022"	"Duronia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	393		
"076099"	"Ginestra"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	721		
"012078"	"Gorla Maggiore"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4954		
"071025"	"Ischitella"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4342		
"061050"	"Marzano Appio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2122		
"109011"	"Massa Fermana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	908		
"006092"	"Melazzo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1290		
"021051"	"Merano/Meran"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	41008		
"078081"	"Montalto Uffugo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	20227		
"048030"	"Montespertoli"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	13280		
"013157"	"Montorfano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2534		
"096037"	"Mottalciata"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1323		
"042033"	"Offagna"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2036		
"078087"	"Oriolo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1987		
"079095"	"Petronà"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2531		
"033034"	"Piozzano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	600		
"021068"	"Predoi/Prettau"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	550		
"013193"	"Pusiano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1374		
"064076"	"Quadrelle"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1861		
"067036"	"Rocca Santa Maria"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	498		
"066079"	"Roccacasale"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	627		
"004196"	"Rodello"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	965		
"013197"	"Rodero"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1284		
"024086"	"Romano d'Ezzelino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	14257		
"036037"	"San Felice sul Panaro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	10855		
"041058"	"Sant'Ippolito"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1485		
"069088"	"Schiavi di Abruzzo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	743		
"090089"	"Stintino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1572		
"019104"	"Ticengo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	418		
"034042"	"Traversetolo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	9604		
"018163"	"Trivolzio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2313		
"108044"	"Usmate Velate"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	10371		
"035042"	"Vetto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1806		
"001304"	"Villareggia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1002		
"015242"	"Vimodrone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	16856		
"008068"	"Montalto Carpasio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	491		
"018003"	"Albonese"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	526		
"077002"	"Aliano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	904		
"055006"	"Attigliano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1998		
"043006"	"Caldarola"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1705		
"108014"	"Camparada"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2144		
"002025"	"Campertogno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	231		
"066023"	"Cappadocia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	558		
"023019"	"Casaleone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5543		
"066033"	"Cerchio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1557		
"030028"	"Colloredo di Monte Albano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2184		
"012056"	"Cremenaga"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	762		
"008026"	"Diano Castello"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2240		
"078049"	"Dipignano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4286		
"080032"	"Feroleto della Chiesa"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1590		
"053010"	"Gavorrano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8430		
"025025"	"Gosaldo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	565		
"079160"	"Lamezia Terme"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	68206		
"044027"	"Maltignano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2322		
"016134"	"Mezzoldo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	161		
"087026"	"Milo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1030		
"043027"	"Monte Cavallo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	111		
"015150"	"Morimondo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1048		
"031014"	"Mossa"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1555		
"034025"	"Noceto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	12955		
"067032"	"Notaresco"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6466		
"095035"	"Nurachi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1757		
"017157"	"Provaglio Val Sabbia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	891		
"002107"	"Quarona"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3932		
"024085"	"Roana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4246		
"018129"	"Roncaro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1549		
"098047"	"San Fiorano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1840		
"001240"	"San Francesco al Campo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4834		
"078124"	"San Martino di Finita"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	969		
"016189"	"San Paolo d'Argon"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5707		
"005104"	"Serole"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	108		
"001265"	"Settimo Torinese"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	47006		
"064102"	"Sorbo Serpico"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	566		
"019098"	"Soresina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8667		
"052034"	"Sovicille"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	9905		
"031023"	"Staranzano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7309		
"008060"	"Terzorio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	233		
"069091"	"Torino di Sangro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3017		
"016218"	"Trescore Balneario"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	9647		
"024115"	"Velo d'Astico"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2278		
"094052"	"Venafro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	11155		
"056046"	"Villa San Giovanni in Tuscia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1237		
"108049"	"Villasanta"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	14010		
"024119"	"Zanè"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6632		
"048053"	"Scarperia e San Piero"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	12197		
"111009"	"Carbonia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	26813		
"030189"	"Sappada"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1321		
"018002"	"Albaredo Arnaboldi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	239		
"102002"	"Arena"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1318		
"005006"	"Azzano d'Asti"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	382		
"083005"	"Barcellona Pozzo di Gotto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	40499		
"007009"	"Bard"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	122		
"030010"	"Bertiolo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2392		
"014008"	"Bianzone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1293		
"002016"	"Borgosesia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	12498		
"048005"	"Calenzano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	18122		
"042007"	"Camerata Picena"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2550		
"024022"	"Campiglia dei Berici"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1682		
"004039"	"Caprauna"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	93		
"068008"	"Carpineto della Nora"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	597		
"016061"	"Cassiglio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	112		
"053007"	"Cinigiano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2448		
"023028"	"Colognola ai Colli"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8578		
"001094"	"Corio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3169		
"076029"	"Corleto Perticara"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2451		
"006063"	"Cremolino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1033		
"012064"	"Daverio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3024		
"004082"	"Dronero"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7045		
"081009"	"Favignana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4289		
"094020"	"Forlì del Sannio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	647		
"091031"	"Girasole"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1320		
"019054"	"Izano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1958		
"022229"	"Ledro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5308		
"004108"	"Lesegno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	834		
"030049"	"Lignano Sabbiadoro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6690		
"103043"	"Massiola"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	122		
